https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1535230800,2018-08-25 21:00:00,BTC/USD,6713.12,6720.4,6693.4,6701.3,3070574.06,458.02
1535227200,2018-08-25 20:00:00,BTC/USD,6718.7,6737.0,6710.0,6713.12,1256453.38,186.94
1535223600,2018-08-25 19:00:00,BTC/USD,6711.2,6722.9,6708.0,6718.7,831827.04,123.85
1535220000,2018-08-25 18:00:00,BTC/USD,6723.6,6723.6,6690.0,6711.2,1142644.95,170.25
1535216400,2018-08-25 17:00:00,BTC/USD,6720.0,6736.72,6708.3,6723.6,646948.22,96.21
1535212800,2018-08-25 16:00:00,BTC/USD,6746.5,6746.53,6704.0,6720.0,2719843.27,404.83
1535209200,2018-08-25 15:00:00,BTC/USD,6729.2,6758.5,6721.1,6746.5,7222775.22,1071.4
1535205600,2018-08-25 14:00:00,BTC/USD,6701.7,6748.9,6683.7,6729.2,8277038.16,1231.18
1535202000,2018-08-25 13:00:00,BTC/USD,6699.0,6708.4,6680.8,6701.7,4442218.82,663.14
1535198400,2018-08-25 12:00:00,BTC/USD,6711.8,6726.0,6673.8,6699.0,5194365.02,774.91
1535194800,2018-08-25 11:00:00,BTC/USD,6716.8,6729.9,6701.0,6711.8,3606162.21,537.05
1535191200,2018-08-25 10:00:00,BTC/USD,6694.2,6718.4,6692.4,6716.8,1131921.08,168.72
1535187600,2018-08-25 09:00:00,BTC/USD,6716.1,6733.9,6690.2,6694.2,3476263.64,517.77
1535184000,2018-08-25 08:00:00,BTC/USD,6684.8,6760.5,6684.8,6716.1,5924343.07,881.88
1535180400,2018-08-25 07:00:00,BTC/USD,6686.3,6699.0,6670.0,6684.8,4505961.49,674.3
1535176800,2018-08-25 06:00:00,BTC/USD,6730.6,6735.9,6674.3,6686.3,4130942.67,616.16
1535173200,2018-08-25 05:00:00,BTC/USD,6746.2,6750.9,6718.9,6730.6,4139782.11,614.81
1535169600,2018-08-25 04:00:00,BTC/USD,6724.9,6747.3,6670.0,6746.2,7748788.69,1153.67
1535166000,2018-08-25 03:00:00,BTC/USD,6760.81,6776.0,6720.0,6724.9,3553821.46,527.14
1535162400,2018-08-25 02:00:00,BTC/USD,6735.3,6799.7,6734.9,6760.81,7985831.16,1179.73
1535158800,2018-08-25 01:00:00,BTC/USD,6721.5,6741.04,6700.0,6735.3,6515749.4,970.37
1535155200,2018-08-25 00:00:00,BTC/USD,6693.6,6759.6,6693.2,6721.5,8347177.97,1241.7
1535151600,2018-08-24 23:00:00,BTC/USD,6683.28,6728.6,6670.1,6693.6,9191587.4,1371.42
1535148000,2018-08-24 22:00:00,BTC/USD,6690.78,6716.6,6675.1,6683.28,3294408.71,491.74
1535144400,2018-08-24 21:00:00,BTC/USD,6613.8,6716.6,6610.85,6690.78,8779472.67,1313.74
1535140800,2018-08-24 20:00:00,BTC/USD,6621.3,6637.8,6604.0,6613.8,2054575.49,310.45
1535137200,2018-08-24 19:00:00,BTC/USD,6640.5,6642.7,6597.8,6621.3,3846776.67,580.8
1535133600,2018-08-24 18:00:00,BTC/USD,6582.9,6660.5,6578.27,6640.5,12730536.13,1921.08
1535130000,2018-08-24 17:00:00,BTC/USD,6549.5,6624.4,6549.2,6582.9,14881519.58,2256.13
1535126400,2018-08-24 16:00:00,BTC/USD,6505.0,6560.5,6500.0,6549.5,3088875.79,473.25
1535122800,2018-08-24 15:00:00,BTC/USD,6507.4,6527.0,6489.7,6505.0,3804361.41,584.73
1535119200,2018-08-24 14:00:00,BTC/USD,6535.9,6553.1,6451.0,6507.4,11699997.43,1798.77
1535115600,2018-08-24 13:00:00,BTC/USD,6551.9,6568.5,6529.5,6535.9,2163643.9,330.71
1535112000,2018-08-24 12:00:00,BTC/USD,6541.2,6556.1,6520.0,6551.9,4875052.55,747.0
1535108400,2018-08-24 11:00:00,BTC/USD,6547.6,6583.0,6538.0,6541.2,4915001.67,749.33
1535104800,2018-08-24 10:00:00,BTC/USD,6526.5,6555.0,6526.5,6547.6,2437997.47,372.67
1535101200,2018-08-24 09:00:00,BTC/USD,6524.9,6545.0,6520.0,6526.5,4778647.18,731.71
1535097600,2018-08-24 08:00:00,BTC/USD,6545.0,6545.0,6520.0,6524.9,12480455.83,1913.51
1535094000,2018-08-24 07:00:00,BTC/USD,6515.0,6556.0,6515.0,6545.0,11432769.05,1748.64
1535090400,2018-08-24 06:00:00,BTC/USD,6522.7,6531.7,6507.0,6515.0,2842226.81,436.16
1535086800,2018-08-24 05:00:00,BTC/USD,6506.9,6524.4,6500.2,6522.7,2050425.76,315.12
1535083200,2018-08-24 04:00:00,BTC/USD,6496.9,6509.21,6480.0,6506.9,1906873.56,293.79
1535079600,2018-08-24 03:00:00,BTC/USD,6503.5,6506.77,6491.6,6496.9,1368722.41,210.57
1535076000,2018-08-24 02:00:00,BTC/USD,6494.01,6520.1,6494.01,6503.5,1177782.0,181.01
1535072400,2018-08-24 01:00:00,BTC/USD,6482.5,6502.8,6482.5,6494.01,1112713.89,171.37
1535068800,2018-08-24 00:00:00,BTC/USD,6527.2,6539.9,6480.0,6482.5,2777657.37,426.53
1535065200,2018-08-23 23:00:00,BTC/USD,6505.0,6538.3,6494.5,6527.2,1754001.42,269.13
1535061600,2018-08-23 22:00:00,BTC/USD,6473.9,6566.64,6472.4,6505.0,7926940.41,1213.62
1535058000,2018-08-23 21:00:00,BTC/USD,6420.4,6485.6,6420.0,6473.9,3017810.24,466.57
1535054400,2018-08-23 20:00:00,BTC/USD,6420.2,6427.0,6408.4,6420.4,1676012.79,261.05
1535050800,2018-08-23 19:00:00,BTC/USD,6445.3,6462.7,6359.8,6420.2,7411789.54,1156.03
1535047200,2018-08-23 18:00:00,BTC/USD,6455.4,6466.1,6439.9,6445.3,1959054.17,303.75
1535043600,2018-08-23 17:00:00,BTC/USD,6456.1,6502.6,6454.6,6455.4,7896622.86,1219.08
1535040000,2018-08-23 16:00:00,BTC/USD,6442.4,6485.0,6440.2,6456.1,3806783.38,588.78
1535036400,2018-08-23 15:00:00,BTC/USD,6442.1,6485.0,6431.0,6442.4,4064220.57,629.81
1535032800,2018-08-23 14:00:00,BTC/USD,6429.0,6489.3,6429.0,6442.1,10077891.79,1560.32
1535029200,2018-08-23 13:00:00,BTC/USD,6437.37,6439.0,6416.4,6429.0,3312242.33,515.24
1535025600,2018-08-23 12:00:00,BTC/USD,6410.1,6445.3,6394.64,6437.37,6215553.26,967.3
1535022000,2018-08-23 11:00:00,BTC/USD,6424.88,6429.2,6391.3,6410.1,5160485.59,805.01
1535018400,2018-08-23 10:00:00,BTC/USD,6412.0,6430.81,6410.1,6424.88,5152001.17,802.31
1535014800,2018-08-23 09:00:00,BTC/USD,6431.5,6434.9,6395.0,6412.0,5046265.35,786.71
1535011200,2018-08-23 08:00:00,BTC/USD,6436.2,6449.5,6422.8,6431.5,2247533.95,349.34
1535007600,2018-08-23 07:00:00,BTC/USD,6432.4,6437.0,6411.4,6436.2,3910255.49,608.53
1535004000,2018-08-23 06:00:00,BTC/USD,6432.05,6452.6,6415.0,6432.4,3717227.75,577.69
1535000400,2018-08-23 05:00:00,BTC/USD,6395.7,6502.6,6390.0,6432.05,11970402.96,1860.54
1534996800,2018-08-23 04:00:00,BTC/USD,6407.1,6409.7,6387.1,6395.7,2096227.61,327.62
1534993200,2018-08-23 03:00:00,BTC/USD,6415.2,6417.0,6369.7,6407.1,5637108.86,881.87
1534989600,2018-08-23 02:00:00,BTC/USD,6416.6,6437.1,6412.6,6415.2,3748636.88,583.37
1534986000,2018-08-23 01:00:00,BTC/USD,6423.9,6430.2,6409.0,6416.6,2653926.03,413.57
1534982400,2018-08-23 00:00:00,BTC/USD,6362.1,6426.2,6350.0,6423.9,6071019.85,950.28
1534978800,2018-08-22 23:00:00,BTC/USD,6359.1,6398.16,6330.0,6362.1,5750630.61,903.12
1534975200,2018-08-22 22:00:00,BTC/USD,6368.3,6466.0,6250.3,6359.1,46071872.63,7265.25
1534971600,2018-08-22 21:00:00,BTC/USD,6329.7,6380.0,6311.0,6368.3,19022274.7,3001.85
1534968000,2018-08-22 20:00:00,BTC/USD,6434.3,6434.4,6311.0,6329.7,30354419.05,4786.43
1534964400,2018-08-22 19:00:00,BTC/USD,6410.2,6436.8,6409.3,6434.3,1880631.07,292.85
1534960800,2018-08-22 18:00:00,BTC/USD,6443.8,6444.93,6410.1,6410.2,3214088.72,499.66
1534957200,2018-08-22 17:00:00,BTC/USD,6426.1,6445.74,6413.9,6443.8,4929746.41,766.21
1534953600,2018-08-22 16:00:00,BTC/USD,6454.1,6465.2,6400.0,6426.1,29003425.15,4516.0
1534950000,2018-08-22 15:00:00,BTC/USD,6654.1,6671.8,6443.4,6454.1,14721070.15,2241.14
1534946400,2018-08-22 14:00:00,BTC/USD,6665.0,6669.1,6638.4,6654.1,2743651.05,412.41
1534942800,2018-08-22 13:00:00,BTC/USD,6664.69,6676.73,6650.7,6665.0,3134252.14,470.39
1534939200,2018-08-22 12:00:00,BTC/USD,6669.7,6691.9,6663.92,6664.69,3938120.32,590.1
1534935600,2018-08-22 11:00:00,BTC/USD,6661.9,6672.4,6629.4,6669.7,4158730.12,625.36
1534932000,2018-08-22 10:00:00,BTC/USD,6671.0,6679.84,6654.4,6661.9,3317580.54,497.76
1534928400,2018-08-22 09:00:00,BTC/USD,6674.4,6708.6,6664.3,6671.0,3798970.89,568.07
1534924800,2018-08-22 08:00:00,BTC/USD,6657.9,6708.6,6641.7,6674.4,11100061.21,1662.51
1534921200,2018-08-22 07:00:00,BTC/USD,6690.0,6698.6,6639.1,6657.9,8917597.63,1336.88
1534917600,2018-08-22 06:00:00,BTC/USD,6683.07,6706.2,6668.0,6690.0,4961838.91,742.05
1534914000,2018-08-22 05:00:00,BTC/USD,6719.1,6730.0,6666.0,6683.07,10430690.53,1558.07
1534910400,2018-08-22 04:00:00,BTC/USD,6730.2,6759.9,6713.3,6719.1,4121620.16,611.49
1534906800,2018-08-22 03:00:00,BTC/USD,6735.7,6740.0,6701.1,6730.2,5058760.49,752.4
1534903200,2018-08-22 02:00:00,BTC/USD,6823.2,6895.0,6685.0,6735.7,42430080.62,6276.48
1534899600,2018-08-22 01:00:00,BTC/USD,6466.5,6899.0,6466.4,6823.2,50748832.59,7473.94
1534896000,2018-08-22 00:00:00,BTC/USD,6479.1,6486.5,6438.0,6466.5,3131437.21,484.96
1534892400,2018-08-21 23:00:00,BTC/USD,6478.0,6490.2,6460.1,6479.1,1966104.51,303.58
1534888800,2018-08-21 22:00:00,BTC/USD,6460.4,6482.0,6448.6,6478.0,1329732.9,205.73
1534885200,2018-08-21 21:00:00,BTC/USD,6454.9,6500.0,6452.2,6460.4,5851113.94,902.47
1534881600,2018-08-21 20:00:00,BTC/USD,6441.0,6455.0,6412.0,6454.9,2564332.32,398.6
1534878000,2018-08-21 19:00:00,BTC/USD,6455.0,6465.0,6429.06,6441.0,2557084.25,396.37
1534874400,2018-08-21 18:00:00,BTC/USD,6427.0,6462.9,6401.8,6455.0,3539865.85,550.06
1534870800,2018-08-21 17:00:00,BTC/USD,6442.5,6467.0,6412.0,6427.0,6517575.86,1012.51
1534867200,2018-08-21 16:00:00,BTC/USD,6425.0,6470.6,6400.0,6442.5,13679122.26,2133.88
1534863600,2018-08-21 15:00:00,BTC/USD,6430.1,6430.2,6401.0,6425.0,3493653.62,544.45
1534860000,2018-08-21 14:00:00,BTC/USD,6406.0,6436.5,6400.0,6430.1,19969070.67,3117.77
1534856400,2018-08-21 13:00:00,BTC/USD,6437.7,6440.56,6400.0,6406.0,5407913.22,843.99
1534852800,2018-08-21 12:00:00,BTC/USD,6439.9,6445.0,6414.9,6437.7,3336541.24,519.02
1534849200,2018-08-21 11:00:00,BTC/USD,6450.36,6455.6,6432.0,6439.9,2457264.03,381.27
1534845600,2018-08-21 10:00:00,BTC/USD,6429.0,6461.9,6409.5,6450.36,4554777.32,708.48
1534842000,2018-08-21 09:00:00,BTC/USD,6478.8,6485.6,6425.6,6429.0,5371269.55,833.21
1534838400,2018-08-21 08:00:00,BTC/USD,6400.1,6526.2,6400.1,6478.8,20326885.31,3142.43
1534834800,2018-08-21 07:00:00,BTC/USD,6395.0,6445.98,6395.0,6400.1,8482275.76,1323.69
1534831200,2018-08-21 06:00:00,BTC/USD,6321.9,6402.8,6321.9,6395.0,20580369.11,3225.08
1534827600,2018-08-21 05:00:00,BTC/USD,6299.23,6332.4,6299.2,6321.9,2957109.04,468.02
1534824000,2018-08-21 04:00:00,BTC/USD,6307.12,6307.2,6290.0,6299.23,2879564.43,457.09
1534820400,2018-08-21 03:00:00,BTC/USD,6309.01,6316.8,6300.9,6307.12,2739057.9,434.26
1534816800,2018-08-21 02:00:00,BTC/USD,6305.6,6325.0,6291.0,6309.01,2078884.0,329.61
1534813200,2018-08-21 01:00:00,BTC/USD,6314.1,6344.2,6300.0,6305.6,28126584.32,4454.52
1534809600,2018-08-21 00:00:00,BTC/USD,6255.9,6323.9,6245.0,6314.1,11733901.47,1863.83
1534806000,2018-08-20 23:00:00,BTC/USD,6310.0,6310.1,6230.0,6255.9,14533844.66,2318.4
1534802400,2018-08-20 22:00:00,BTC/USD,6405.0,6417.7,6310.0,6310.0,84878977.73,13407.5
1534798800,2018-08-20 21:00:00,BTC/USD,6454.5,6454.5,6405.0,6405.0,2989587.2,465.44
1534795200,2018-08-20 20:00:00,BTC/USD,6442.0,6466.3,6426.0,6454.5,3253746.08,504.67
1534791600,2018-08-20 19:00:00,BTC/USD,6462.5,6477.63,6442.0,6442.0,2762588.18,427.75
1534788000,2018-08-20 18:00:00,BTC/USD,6464.6,6475.8,6453.0,6462.5,825360.49,127.64
1534784400,2018-08-20 17:00:00,BTC/USD,6476.5,6485.7,6429.7,6464.6,5881416.35,912.14
1534780800,2018-08-20 16:00:00,BTC/USD,6425.0,6510.0,6413.3,6476.5,9918122.46,1530.3
1534777200,2018-08-20 15:00:00,BTC/USD,6450.63,6482.4,6420.0,6425.0,4424702.33,686.19
1534773600,2018-08-20 14:00:00,BTC/USD,6436.5,6461.1,6426.6,6450.63,3603067.5,558.98
1534770000,2018-08-20 13:00:00,BTC/USD,6447.9,6451.3,6394.2,6436.5,6705647.91,1043.79
1534766400,2018-08-20 12:00:00,BTC/USD,6449.3,6480.0,6431.42,6447.9,11483405.95,1778.57
1534762800,2018-08-20 11:00:00,BTC/USD,6410.3,6458.0,6410.3,6449.3,2751075.45,427.37
1534759200,2018-08-20 10:00:00,BTC/USD,6413.6,6419.0,6389.0,6410.3,2147186.0,335.37
1534755600,2018-08-20 09:00:00,BTC/USD,6446.4,6446.45,6382.0,6413.6,6392718.86,998.0
1534752000,2018-08-20 08:00:00,BTC/USD,6458.7,6469.1,6430.2,6446.4,2846580.17,441.54
1534748400,2018-08-20 07:00:00,BTC/USD,6437.09,6469.4,6431.3,6458.7,3797122.85,588.69
1534744800,2018-08-20 06:00:00,BTC/USD,6468.6,6481.1,6430.0,6437.09,2607120.61,404.01
1534741200,2018-08-20 05:00:00,BTC/USD,6457.3,6475.1,6451.0,6468.6,1871960.64,289.62
1534737600,2018-08-20 04:00:00,BTC/USD,6490.0,6490.1,6451.1,6457.3,4834242.69,747.15
1534734000,2018-08-20 03:00:00,BTC/USD,6497.6,6503.2,6486.0,6490.0,2121753.92,326.8
1534730400,2018-08-20 02:00:00,BTC/USD,6520.0,6524.0,6495.2,6497.6,2880288.56,442.49
1534726800,2018-08-20 01:00:00,BTC/USD,6512.8,6520.1,6498.8,6520.0,2703355.84,415.43
1534723200,2018-08-20 00:00:00,BTC/USD,6485.1,6522.0,6479.8,6512.8,8247305.28,1267.5
1534719600,2018-08-19 23:00:00,BTC/USD,6522.1,6526.1,6476.37,6485.1,3178422.36,489.73
1534716000,2018-08-19 22:00:00,BTC/USD,6495.4,6528.6,6483.0,6522.1,1926136.29,296.24
1534712400,2018-08-19 21:00:00,BTC/USD,6540.1,6550.3,6485.0,6495.4,8192148.37,1256.0
1534708800,2018-08-19 20:00:00,BTC/USD,6376.8,6547.0,6355.82,6540.1,13007869.66,2010.05
1534705200,2018-08-19 19:00:00,BTC/USD,6363.9,6378.3,6347.2,6376.8,3659675.17,574.96
1534701600,2018-08-19 18:00:00,BTC/USD,6349.3,6375.6,6335.8,6363.9,3080174.68,484.69
1534698000,2018-08-19 17:00:00,BTC/USD,6379.0,6389.4,6315.0,6349.3,5754872.96,905.17
1534694400,2018-08-19 16:00:00,BTC/USD,6398.8,6406.1,6355.0,6379.0,2961669.7,464.66
1534690800,2018-08-19 15:00:00,BTC/USD,6425.0,6430.0,6365.4,6398.8,4705051.8,735.57
1534687200,2018-08-19 14:00:00,BTC/USD,6452.4,6463.7,6417.4,6425.0,4738642.76,735.2
1534683600,2018-08-19 13:00:00,BTC/USD,6417.3,6459.0,6417.3,6452.4,3345040.46,519.31
1534680000,2018-08-19 12:00:00,BTC/USD,6427.04,6427.1,6405.0,6417.3,1779983.54,277.39
1534676400,2018-08-19 11:00:00,BTC/USD,6379.89,6448.1,6379.8,6427.04,5574253.68,868.43
1534672800,2018-08-19 10:00:00,BTC/USD,6359.2,6380.3,6355.9,6379.89,1276936.06,200.41
1534669200,2018-08-19 09:00:00,BTC/USD,6364.7,6397.8,6353.3,6359.2,1990724.81,312.19
1534665600,2018-08-19 08:00:00,BTC/USD,6351.9,6370.1,6345.8,6364.7,2876164.72,452.35
1534662000,2018-08-19 07:00:00,BTC/USD,6362.6,6367.0,6350.0,6351.9,2757499.69,433.56
1534658400,2018-08-19 06:00:00,BTC/USD,6371.9,6391.8,6358.9,6362.6,2325624.34,364.95
1534654800,2018-08-19 05:00:00,BTC/USD,6357.0,6390.68,6355.8,6371.9,3246157.7,508.57
1534651200,2018-08-19 04:00:00,BTC/USD,6331.9,6367.3,6327.3,6357.0,1754551.95,276.54
1534647600,2018-08-19 03:00:00,BTC/USD,6362.6,6362.6,6309.3,6331.9,3321801.1,524.68
1534644000,2018-08-19 02:00:00,BTC/USD,6349.4,6367.2,6342.0,6362.6,745088.22,117.21
1534640400,2018-08-19 01:00:00,BTC/USD,6366.0,6385.0,6342.0,6349.4,975247.96,153.28
1534636800,2018-08-19 00:00:00,BTC/USD,6391.2,6395.0,6330.9,6366.0,2782369.14,437.47
1534633200,2018-08-18 23:00:00,BTC/USD,6408.0,6417.5,6380.1,6391.2,1549177.77,242.13
1534629600,2018-08-18 22:00:00,BTC/USD,6394.8,6435.9,6387.5,6408.0,5067368.95,789.78
1534626000,2018-08-18 21:00:00,BTC/USD,6357.7,6406.0,6349.04,6394.8,3861361.05,605.2
1534622400,2018-08-18 20:00:00,BTC/USD,6368.0,6368.0,6319.3,6357.7,4393271.33,693.15
1534618800,2018-08-18 19:00:00,BTC/USD,6367.5,6368.3,6343.2,6368.0,1055684.04,166.02
1534615200,2018-08-18 18:00:00,BTC/USD,6339.4,6379.0,6333.22,6367.5,5393273.19,847.7
1534611600,2018-08-18 17:00:00,BTC/USD,6341.34,6342.4,6300.0,6339.4,9312873.51,1474.12
1534608000,2018-08-18 16:00:00,BTC/USD,6362.3,6362.3,6305.0,6341.34,6964755.13,1101.12
1534604400,2018-08-18 15:00:00,BTC/USD,6346.4,6371.2,6307.1,6362.3,7895007.37,1246.36
1534600800,2018-08-18 14:00:00,BTC/USD,6349.5,6385.7,6338.1,6346.4,5180754.15,814.12
1534597200,2018-08-18 13:00:00,BTC/USD,6481.0,6481.07,6324.0,6349.5,25844142.23,4052.6
1534593600,2018-08-18 12:00:00,BTC/USD,6505.5,6517.4,6473.0,6481.0,1714728.15,264.06
1534590000,2018-08-18 11:00:00,BTC/USD,6507.9,6537.3,6494.4,6505.5,2624478.48,402.65
1534586400,2018-08-18 10:00:00,BTC/USD,6491.0,6520.6,6486.0,6507.9,1283800.81,197.2
1534582800,2018-08-18 09:00:00,BTC/USD,6490.2,6510.5,6482.2,6491.0,1628017.15,250.58
1534579200,2018-08-18 08:00:00,BTC/USD,6465.2,6501.6,6461.0,6490.2,1827627.66,281.65
1534575600,2018-08-18 07:00:00,BTC/USD,6476.0,6493.1,6451.0,6465.2,5908848.78,913.63
1534572000,2018-08-18 06:00:00,BTC/USD,6505.0,6516.2,6466.1,6476.0,3250970.1,500.67
1534568400,2018-08-18 05:00:00,BTC/USD,6517.8,6530.2,6485.5,6505.0,2854456.23,438.56
1534564800,2018-08-18 04:00:00,BTC/USD,6523.7,6541.6,6511.9,6517.8,1133090.68,173.56
1534561200,2018-08-18 03:00:00,BTC/USD,6501.0,6528.1,6456.28,6523.7,7943784.44,1224.13
1534557600,2018-08-18 02:00:00,BTC/USD,6530.5,6555.8,6501.0,6501.0,3115576.52,476.85
1534554000,2018-08-18 01:00:00,BTC/USD,6600.0,6610.0,6521.6,6530.5,4943040.08,754.02
1534550400,2018-08-18 00:00:00,BTC/USD,6584.05,6619.5,6548.9,6600.0,9469936.38,1436.68
1534546800,2018-08-17 23:00:00,BTC/USD,6566.0,6592.0,6528.5,6584.05,3552382.34,541.4
1534543200,2018-08-17 22:00:00,BTC/USD,6513.0,6592.9,6489.9,6566.0,15722320.78,2401.06
1534539600,2018-08-17 21:00:00,BTC/USD,6484.6,6529.0,6484.5,6513.0,3378201.79,519.43
1534536000,2018-08-17 20:00:00,BTC/USD,6491.2,6494.2,6444.0,6484.6,5255595.93,812.58
1534532400,2018-08-17 19:00:00,BTC/USD,6514.2,6514.2,6473.4,6491.2,1898109.98,292.17
1534528800,2018-08-17 18:00:00,BTC/USD,6511.7,6514.2,6470.3,6514.2,5069629.6,781.27
1534525200,2018-08-17 17:00:00,BTC/USD,6499.4,6579.8,6496.4,6511.7,10727148.66,1643.17
1534521600,2018-08-17 16:00:00,BTC/USD,6474.5,6549.0,6447.38,6499.4,9739088.38,1499.3
1534518000,2018-08-17 15:00:00,BTC/USD,6463.2,6533.3,6463.14,6474.5,5035855.67,775.26
1534514400,2018-08-17 14:00:00,BTC/USD,6481.7,6491.0,6435.0,6463.2,5248866.06,811.96
1534510800,2018-08-17 13:00:00,BTC/USD,6477.0,6530.3,6458.2,6481.7,6737207.47,1037.22
1534507200,2018-08-17 12:00:00,BTC/USD,6464.7,6492.3,6445.0,6477.0,5359525.85,827.93
1534503600,2018-08-17 11:00:00,BTC/USD,6426.6,6478.3,6424.2,6464.7,3063137.04,474.4
1534500000,2018-08-17 10:00:00,BTC/USD,6494.2,6557.9,6394.7,6426.6,20214752.24,3125.91
1534496400,2018-08-17 09:00:00,BTC/USD,6461.4,6511.72,6457.6,6494.2,3013229.96,464.73
1534492800,2018-08-17 08:00:00,BTC/USD,6498.3,6499.0,6445.0,6461.4,3721184.48,575.46
1534489200,2018-08-17 07:00:00,BTC/USD,6506.1,6526.3,6452.0,6498.3,15101637.27,2325.45
1534485600,2018-08-17 06:00:00,BTC/USD,6445.4,6511.0,6419.0,6506.1,7749210.21,1198.38
1534482000,2018-08-17 05:00:00,BTC/USD,6462.6,6494.0,6420.0,6445.4,6609023.44,1023.79
1534478400,2018-08-17 04:00:00,BTC/USD,6421.5,6522.8,6416.5,6462.6,12724565.22,1962.24
1534474800,2018-08-17 03:00:00,BTC/USD,6416.2,6447.5,6398.6,6421.5,5470042.66,851.9
1534471200,2018-08-17 02:00:00,BTC/USD,6337.8,6446.6,6335.6,6416.2,6245192.86,975.11
1534467600,2018-08-17 01:00:00,BTC/USD,6338.9,6372.37,6331.5,6337.8,3168907.07,498.68
1534464000,2018-08-17 00:00:00,BTC/USD,6315.6,6343.0,6290.0,6338.9,3967349.72,627.75
1534460400,2018-08-16 23:00:00,BTC/USD,6271.34,6317.5,6259.8,6315.6,2839136.48,451.93
1534456800,2018-08-16 22:00:00,BTC/USD,6278.9,6300.6,6260.0,6271.34,2804202.37,446.29
1534453200,2018-08-16 21:00:00,BTC/USD,6255.1,6300.6,6232.8,6278.9,7230607.34,1154.87
1534449600,2018-08-16 20:00:00,BTC/USD,6415.7,6420.0,6250.0,6255.1,16614561.09,2627.18
1534446000,2018-08-16 19:00:00,BTC/USD,6424.7,6440.6,6395.0,6415.7,4486332.86,699.75
1534442400,2018-08-16 18:00:00,BTC/USD,6412.3,6425.0,6387.0,6424.7,4416783.84,689.76
1534438800,2018-08-16 17:00:00,BTC/USD,6400.5,6469.0,6375.0,6412.3,7945230.26,1238.42
1534435200,2018-08-16 16:00:00,BTC/USD,6408.3,6428.56,6380.1,6400.5,4116775.83,643.04
1534431600,2018-08-16 15:00:00,BTC/USD,6317.0,6428.5,6294.6,6408.3,10688789.91,1675.49
1534428000,2018-08-16 14:00:00,BTC/USD,6351.7,6363.9,6299.4,6317.0,6699934.01,1057.55
1534424400,2018-08-16 13:00:00,BTC/USD,6319.7,6351.8,6291.6,6351.7,6814324.72,1077.43
1534420800,2018-08-16 12:00:00,BTC/USD,6435.07,6475.8,6281.2,6319.7,17454068.75,2743.92
1534417200,2018-08-16 11:00:00,BTC/USD,6449.7,6449.8,6412.7,6435.07,7397084.42,1150.32
1534413600,2018-08-16 10:00:00,BTC/USD,6389.6,6476.7,6380.0,6449.7,7593580.63,1178.5
1534410000,2018-08-16 09:00:00,BTC/USD,6388.1,6421.9,6367.7,6389.6,6320867.37,987.77
1534406400,2018-08-16 08:00:00,BTC/USD,6376.5,6429.0,6372.8,6388.1,6218136.65,972.15
1534402800,2018-08-16 07:00:00,BTC/USD,6303.6,6421.0,6303.32,6376.5,12752405.52,2000.16
1534399200,2018-08-16 06:00:00,BTC/USD,6290.7,6309.5,6274.0,6303.6,3175694.89,504.76
1534395600,2018-08-16 05:00:00,BTC/USD,6308.4,6317.7,6278.29,6290.7,2496523.85,396.54
1534392000,2018-08-16 04:00:00,BTC/USD,6276.0,6330.0,6260.0,6308.4,3644953.2,579.05
1534388400,2018-08-16 03:00:00,BTC/USD,6298.5,6339.6,6273.7,6276.0,5006765.61,793.53
1534384800,2018-08-16 02:00:00,BTC/USD,6269.8,6299.9,6260.3,6298.5,2208090.28,351.4
1534381200,2018-08-16 01:00:00,BTC/USD,6300.0,6300.0,6246.1,6269.8,4132168.22,659.3
1534377600,2018-08-16 00:00:00,BTC/USD,6270.2,6327.5,6212.9,6300.0,6081703.57,969.7
1534374000,2018-08-15 23:00:00,BTC/USD,6335.6,6352.8,6230.0,6270.2,19121643.23,3046.69
1534370400,2018-08-15 22:00:00,BTC/USD,6412.0,6450.0,6335.6,6335.6,7527174.14,1177.25
1534366800,2018-08-15 21:00:00,BTC/USD,6380.0,6428.0,6333.9,6412.0,4470900.11,699.52
1534363200,2018-08-15 20:00:00,BTC/USD,6382.8,6384.0,6310.1,6380.0,17055220.21,2683.35
1534359600,2018-08-15 19:00:00,BTC/USD,6532.2,6540.4,6350.2,6382.8,23322382.1,3620.46
1534356000,2018-08-15 18:00:00,BTC/USD,6569.8,6591.9,6511.0,6532.2,6532038.85,997.64
1534352400,2018-08-15 17:00:00,BTC/USD,6597.1,6601.5,6532.5,6569.8,9372277.31,1428.42
1534348800,2018-08-15 16:00:00,BTC/USD,6444.31,6647.6,6439.9,6597.1,49995262.68,7612.09
